Category,Product Name,Location,Price,Overall Rating,Number Sold,Total Review,Customer Rating,Customer Review,Sentiment,Emotion,label_conflict,Review_Clean,Review_Preprocessed,Sentiment_Label,Emotion_Label
Camera,"Helmet Front Mount Kit 3M For Xiaomi Yi,GoPro,Sjcam,B Pro",Jakarta Utara,24000,4.8,4031,979,1,Kecewa karna tidak teliti saya pesan 2pcs yang dikirim cuman 1 pcs emang akhirnya dikirim ulang tapi tetap kecewa karna berakibat keterlambatan datang dan tidak bisa di bawa pulang kampung.. Saran agar lebih teliti lagi walaupun barang murah,Negative,Sadness,False,kecewa karna tidak teliti saya pesan 2pcs yang dikirim cuman 1 pcs emang akhirnya dikirim ulang tapi tetap kecewa karna berakibat keterlambatan datang dan tidak bisa di bawa pulang kampung. saran agar lebih teliti lagi walaupun barang murah,kecewa karna tidak teliti pesan pcs kirim cuman pcs emang akhir kirim ulang tetap kecewa karna akibat lambat datang tidak bawa pulang kampung saran lebih teliti walaupun barang murah,0,2
Camera,Filter ND ND2-ND400 ND 2-400 58mm FOTGA Slim Fader Variable Adjustable,Jakarta Pusat,145000,4.9,94,58,2,"deskripsi diameter depan filter keliru, sehingga ketika saya pasangkan lenshood ataupun lenscap gak cocok",Negative,Sadness,False,"deskripsi diameter depan filter keliru, sehingga ketika saya pasangkan lenshood ataupun lenscap gak cocok",deskripsi diameter depan filter keliru pasang lenshood atau lenscap gak cocok,0,2
Camera,"X9 MINI HD KAMERA DIGITAL ANAK 12 MP | CHILDREN FUN CAMERA - X9 Biasa, Rabbit Blue",Jakarta Utara,150000,4.9,423,205,3,LCD kamera lepas dari posisinya. semoga lebih teliti dalam memelih barang sebelum dikirim atau dicek,Negative,Sadness,False,lcd kamera lepas dari posisinya. semoga lebih teliti dalam memelih barang sebelum dikirim atau dicek,lcd kamera lepas posisi moga lebih teliti memelih barang kirim cek,0,2
Camera,COSTA CM-D1 Microphone Clip On 3.5mm Lavalier Mic Smartphone Camera PC,Kota Tangerang,176000,4.7,202,96,3,"sebenernya kualitasnya oke sih, tp nggak bisa masuk ke kamera yg biasanya pake phantom power.",Negative,Sadness,False,"sebenernya kualitasnya oke sih, tp nggak bisa masuk ke kamera yg biasanya pake phantom power.",sebenernya kualitas oke sih tp masuk kamera yg biasa pake phantom power,0,2
Camera,COSTA CM-D1 Microphone Clip On 3.5mm Lavalier Mic Smartphone Camera PC,Kota Tangerang,176000,4.7,202,96,3,"Barang sampai dengan selamat, mic berfungsi tapi emang kualitasnya tidak sampai bisa meredam suara di sekitar",Negative,Sadness,False,"barang sampai dengan selamat, mic berfungsi tapi emang kualitasnya tidak sampai bisa meredam suara di sekitar",barang selamat mic fungsi emang kualitas tidak redam suara,0,2
Camera,MAMEN MIC-07 Pro Mini Shotgun Mic Microphone for Camera & Smartphone - - Hitam,Jakarta Pusat,640000,4.8,298,164,3,"Respon seller bagus tapi produknya tidak, suaranya kecil masih kalah dengan mic hp internal. Harga sangat tidak sesuai dengan kualitas",Negative,Fear,False,"respon seller bagus tapi produknya tidak, suaranya kecil masih kalah dengan mic hp internal. harga sangat tidak sesuai dengan kualitas",respon seller bagus produk tidak suara kecil kalah mic hp internal harga sangat tidak sesuai kualitas,0,1
Camera,Tripod Takara Eco 193A Hp Dslr Slr Mirrorless Mirorrless Gopro Kamera,Kota Tangerang,195000,4.8,806,382,3,"Ga dipacking dikirim pke boxnya gitu aja.. benyek parah, isinya ky barang bekas jg.. bnyk bgt baretnya sama ada noda apaan gitu kaya gel2 jorok bgt..",Negative,Anger,False,"ga dipacking dikirim pke boxnya gitu aja. benyek parah, isinya ky barang bekas jg. bnyk bgt baretnya sama ada noda apaan gitu kaya gel2 jorok bgt.",ga dipacking kirim pke boxnya gitu aja benyek parah isi ky barang bekas jg bnyk bgt baret sama noda apa gitu kaya gel jorok bgt,0,0
Camera,Tripod Takara Eco 193A Hp Dslr Slr Mirrorless Mirorrless Gopro Kamera,Kota Tangerang,195000,4.8,806,382,3,"Barang tiba terlepas beberapa bagian, ada jg bagian yg hilang. Entah dari toko atau dari jasa pengiriman yg krg baik",Negative,Fear,False,"barang tiba terlepas beberapa bagian, ada jg bagian yg hilang. entah dari toko atau dari jasa pengiriman yg krg baik",barang tiba lepas beberapa bagi jg bagi yg hilang entah toko jasa kirim yg krg baik,0,1
Camera,Tripod Takara Eco 193A Hp Dslr Slr Mirrorless Mirorrless Gopro Kamera,Kota Tangerang,195000,4.8,806,382,3,"untuk produk untung datang nya bagus,untuk pengemasan buruk banget,bsa di bilang nggak layak,dan agak penyok kotak nya,kayak bekas pakai",Negative,Fear,False,"untuk produk untung datang nya bagus,untuk pengemasan buruk banget,bsa di bilang nggak layak,dan agak penyok kotak nya,kayak bekas pakai",produk untung datang nya bagus emas buruk banget bsa bilang layak penyok kotak nya kayak bekas pakai,0,1
Camera,Tripod Takara Eco 193A Hp Dslr Slr Mirrorless Mirorrless Gopro Kamera,Kota Tangerang,195000,4.8,806,382,3,"Barang bagus, pengiriman cepat, sayang packaging seada-adanya. pesanan untuk menambahkan bubble wrap juga tidak diindahkan. respon juga tidak bagus.",Negative,Fear,False,"barang bagus, pengiriman cepat, sayang packaging seada-adanya. pesanan untuk menambahkan bubble wrap juga tidak diindahkan. respon juga tidak bagus.",barang bagus kirim cepat sayang packaging ada ada pesan tambah bubble wrap tidak indah respon tidak bagus,0,1
Camera,Adapter TRRS to TRS 4 Pin to 3 Pin 3.5mm Converter Mic Camera DSLR,Kota Depok,24500,4.9,769,307,2,tidak berfungsi. mau retur tapi berat di ongkir. mungkin kedepannya boleh di test terlebih dahulu sebelum kirim,Negative,Sadness,False,tidak berfungsi. mau retur tapi berat di ongkir. mungkin kedepannya boleh di test terlebih dahulu sebelum kirim,tidak fungsi mau retur berat ongkir mungkin depan test lebih kirim,0,2
Camera,Tripod Mini - Tripod Mini Simple - Tripod Mini - Tripod Free Holder - Hitam,Jakarta Utara,25000,4.6,8134,951,1,"sangat kecewa, pengiriman lama banget, barang nya juga rusak dan penyok, jangan tergiur sama harga murah ya teman-teman",Negative,Fear,False,"sangat kecewa, pengiriman lama banget, barang nya juga rusak dan penyok, jangan tergiur sama harga murah ya teman-teman",sangat kecewa kirim lama banget barang nya rusak penyok jangan giur sama harga murah teman teman,0,1
Camera,Tripod Mini - Tripod Mini Simple - Tripod Mini - Tripod Free Holder - Hitam,Jakarta Utara,25000,4.6,8134,951,1,"Lemah tidak kuat berdiri,apalagi utk posisi menunduk sedikit saja sudah mau jatuh,tidak kuat menahan berat hp",Negative,Sadness,False,"lemah tidak kuat berdiri,apalagi utk posisi menunduk sedikit saja sudah mau jatuh,tidak kuat menahan berat hp",lemah tidak kuat diri utk posisi tunduk sedikit mau jatuh tidak kuat tahan berat hp,0,2
Camera,Tripod Mini - Tripod Mini Simple - Tripod Mini - Tripod Free Holder - Hitam,Jakarta Utara,25000,4.6,8134,951,2,"Sesuai harganya, build quality nya kurang bagus. Material bodi nya dari plastik, jadinya kurang kuat nahan beban hp yg agak besar, kadang bisa jatuh tripod nya kalau hp nya di posisi nunduk. Setelah 2 tahun pemakaian, batang mount nya patah. Note: di foto saya pasangin tripod nya dgn holder merek lain, holder bawaannya kurang bagus.",Negative,Sadness,False,"sesuai harganya, build quality nya kurang bagus. material bodi nya dari plastik, jadinya kurang kuat nahan beban hp yg agak besar, kadang bisa jatuh tripod nya kalau hp nya di posisi nunduk. setelah 2 tahun pemakaian, batang mount nya patah. note: di foto saya pasangin tripod nya dgn holder merek lain, holder bawaannya kurang bagus.",sesuai harga build quality nya kurang bagus material bodi nya plastik jadi kurang kuat nahan beban hp yg besar kadang jatuh tripod nya kalau hp nya posisi nunduk tahun pakai batang mount nya patah note foto pasangin tripod nya dgn holder merek holder bawa kurang bagus,0,2
Camera,Tripod Mini - Tripod Mini Simple - Tripod Mini - Tripod Free Holder - Hitam,Jakarta Utara,25000,4.6,8134,951,1,kualitasnya mengecewakan..blm dipake sudah rusak bola joinnya..,Negative,Sadness,False,kualitasnya mengecewakan.blm dipake sudah rusak bola joinnya.,kualitas kecewa blm dipake rusak bola joinnya,0,2
Camera,Tripod Mini - Tripod Mini Simple - Tripod Mini - Tripod Free Holder - Hitam,Jakarta Utara,25000,4.6,8134,951,1,Sering goyang katanya sih bahan nya dari aluminium ternyata plastik kecewa saya beli tripod ini,Negative,Sadness,False,sering goyang katanya sih bahan nya dari aluminium ternyata plastik kecewa saya beli tripod ini,sering goyang kata sih bahan nya aluminium nyata plastik kecewa beli tripod,0,2
Camera,Tripod Mini - Tripod Mini Simple - Tripod Mini - Tripod Free Holder - Hitam,Jakarta Utara,25000,4.6,8134,951,1,"barang jelek, belom d pake udah pada patah",Negative,Sadness,False,"barang jelek, belom d pake udah pada patah",barang jelek bom pake udah patah,0,2
Beauty,IKAT RAMBUT KOREA TOWEL RING SET ISI 40 PCS - All black,Jakarta Barat,7800,4.9,2221,614,5,"sebenernya barangnya ok. tapi pengirimannya lama banget, pesan tgl 9 masa sampainya tgl 17",Negative,Sadness,False,"sebenernya barangnya ok. tapi pengirimannya lama banget, pesan tgl 9 masa sampainya tgl 17",sebenernya barang kirim lama banget pesan tgl masa sampai tgl,0,2
Beauty,IKAT RAMBUT KOREA TOWEL RING SET ISI 40 PCS - All black,Jakarta Barat,7800,4.9,2221,614,3,"jumlahnya pas 40 pcs, buat ngiket rambut juga pas ga kekencengan cuma ya kalo boleh saran tambahin bubble wrap biar lebih safety, pouch nya kegunting jadinya :( pengemasan juga agak lama",Negative,Fear,False,"jumlahnya pas 40 pcs, buat ngiket rambut juga pas ga kekencengan cuma ya kalo boleh saran tambahin bubble wrap biar lebih safety, pouch nya kegunting jadinya :( pengemasan juga agak lama",jumlah pas pcs buat ngiket rambut pas ga kenceng cuma kalo saran tambahin bubble wrap biar lebih safety pouch nya gunting jadi emas lama,0,1
Beauty,IKAT RAMBUT KOREA TOWEL RING SET ISI 40 PCS - All black,Jakarta Barat,7800,4.9,2221,614,3,barang yg sampai tidak sesuai pesanan,Negative,Sadness,False,barang yg sampai tidak sesuai pesanan,barang yg tidak sesuai pesan,0,2
Beauty,IKAT RAMBUT KOREA TOWEL RING SET ISI 40 PCS - All black,Jakarta Barat,7800,4.9,2221,614,1,mengecewakan!!!,Negative,Anger,False,mengecewakan!,kecewa,0,0
Beauty,IKAT RAMBUT KOREA TOWEL RING SET ISI 40 PCS - All black,Jakarta Barat,7800,4.9,2221,614,1,barang tidak d kirim komplain tidak d respon,Negative,Fear,False,barang tidak d kirim komplain tidak d respon,barang tidak kirim komplain tidak respon,0,1
Beauty,Jedai Jepit Rambut 5 Cm Ufa Thailand 2 warna 6 pcs - PAKET 21,Jakarta Barat,25000,4.9,5043,1554,4,proses & pengirimannya cepat. warna sesuai pesanan hitam doff. tapi kenapa doffnya ada yg bocel ? jd nga sesuai ekspektasi deh,Negative,Sadness,False,proses & pengirimannya cepat. warna sesuai pesanan hitam doff. tapi kenapa doffnya ada yg bocel ? jd nga sesuai ekspektasi deh,proses kirim cepat warna sesuai pesan hitam doff doffnya yg bocel jd nga sesuai ekspektasi deh,0,2
Beauty,Jedai Jepit Rambut 5 Cm Ufa Thailand 2 warna 6 pcs - PAKET 22,Jakarta Barat,25000,4.9,5043,1554,3,Chat saya di read tapi tidak dibalas... krn foto paket jedai dengan barang yg datang tidak sama.... kecewa... tidak ada pertanggung jawaban setidaknya balas chat itu etikat yang baik,Negative,Fear,False,chat saya di read tapi tidak dibalas. krn foto paket jedai dengan barang yg datang tidak sama. kecewa. tidak ada pertanggung jawaban setidaknya balas chat itu etikat yang baik,chat read tidak balas krn foto paket jeda barang yg datang tidak sama kecewa tidak tanggung jawab balas chat etikat baik,0,1
Beauty,Jedai Jepit Rambut 5 Cm Ufa Thailand 2 warna 6 pcs - PAKET 23,Jakarta Barat,25000,4.9,5043,1554,3,minta warna hitam doff malah dikirim warna warni semua..tanpa konfirmasi,Negative,Sadness,False,minta warna hitam doff malah dikirim warna warni semua.tanpa konfirmasi,minta warna hitam doff malah kirim warna warni semua tanpa konfirmasi,0,2
Beauty,Jedai Jepit Rambut 5 Cm Ufa Thailand 2 warna 6 pcs - PAKET 24,Jakarta Barat,25000,4.9,5043,1554,2,"bahannya plastik semua,ga seperti yang lain yang agak melamin dan berkilau",Negative,Sadness,False,"bahannya plastik semua,ga seperti yang lain yang agak melamin dan berkilau",bahan plastik semua ga melamin kilau,0,2
Beauty,Jedai Jepit Rambut 5 Cm Ufa Thailand 2 warna 6 pcs - PAKET 25,Jakarta Barat,25000,4.9,5043,1554,2,"Saya pesan 2 paket, yg 1 paket tidak sesuai pesanan",Negative,Sadness,False,"saya pesan 2 paket, yg 1 paket tidak sesuai pesanan",pesan paket yg paket tidak sesuai pesan,0,2
Beauty,Jedai Jepit Rambut 5 Cm Ufa Thailand 2 warna 6 pcs - PAKET 26,Jakarta Barat,25000,4.9,5043,1554,1,"barang tidak sesuai yang dipesan. Pesan yang aneka warna,ternyata yang datang hitam smua",Negative,Sadness,False,"barang tidak sesuai yang dipesan. pesan yang aneka warna,ternyata yang datang hitam smua",barang tidak sesuai pes pesan aneka warna nyata datang hitam smua,0,2
Beauty,FOCALLURE Makeup sponge makeup tools soft and professional FA93 - Waterdrop,Jakarta Barat,52000,4.9,3040,1233,4,baru sekali pake pas dicuci robek,Negative,Sadness,False,baru sekali pake pas dicuci robek,baru sekali pake pas cuci robek,0,2
Beauty,FOCALLURE Makeup sponge makeup tools soft and professional FA93 - Waterdrop,Jakarta Barat,52000,4.9,3040,1233,4,pesanan diproses sangat lama,Negative,Sadness,False,pesanan diproses sangat lama,pesan proses sangat lama,0,2
Beauty,FOCALLURE Makeup sponge makeup tools soft and professional FA93 - Waterdrop,Jakarta Barat,52000,4.9,3040,1233,3,seharusnya cute...tapi sayangnya....ada noda noda kuning di beauty blendernya....,Negative,Sadness,False,seharusnya cute.tapi sayangnya.ada noda noda kuning di beauty blendernya.,cute sayang noda noda kuning beauty blender,0,2
Beauty,FOCALLURE Makeup sponge makeup tools soft and professional FA93 - Waterdrop,Jakarta Barat,52000,4.9,3040,1233,3,"agak cacat dikit spongenya, kirain pas nyampe bener2 mulus gak ada cacat nya",Negative,Sadness,False,"agak cacat dikit spongenya, kirain pas nyampe bener2 mulus gak ada cacat nya",cacat dikit spongenya kirain pas nyampe bener mulus gak cacat nya,0,2
Beauty,FOCALLURE Makeup sponge makeup tools soft and professional FA93 - Waterdrop,Jakarta Barat,52000,4.9,3040,1233,1,"barang yg di datang tdk sesuai pesanan, proses komplain sangat lma dan berbelit belit",Negative,Anger,False,"barang yg di datang tdk sesuai pesanan, proses komplain sangat lma dan berbelit belit",barang yg datang tdk sesuai pesan proses komplain sangat lma belit belit,0,0
Beauty,FOCALLURE Makeup sponge makeup tools soft and professional FA93 - Waterdrop,Jakarta Barat,52000,4.9,3040,1233,1,Kardusnya penyot packingnya kurang aman terus katanya dpat gratis 10pc masker padahl Gak ada!,Negative,Anger,False,kardusnya penyot packingnya kurang aman terus katanya dpat gratis 10pc masker padahl gak ada!,kardus penyot packingnya kurang aman terus kata dpat gratis pc masker padahl gak,0,0
Beauty,Madame Gie Madame Perfect Brow - Pensil alis - Godly Grey,Jakarta Barat,20000,4.8,12300,5500,3,"salah kasih wrna, ak pesen brown yang datang grey... huhu",Negative,Sadness,False,"salah kasih wrna, ak pesen brown yang datang grey. huhu",salah kasih wrna ak sen brown datang grey huhu,0,2
Beauty,Madame Gie Madame Perfect Brow - Pensil alis - Godly Grey,Jakarta Barat,20000,4.8,12300,5500,2,"barangnya sih bagus,,, cuma sellernya aja yg nyebelin... maksudnya pengen ganti alamat doang,,, tp malah ga bisaa",Negative,Fear,False,"barangnya sih bagus, cuma sellernya aja yg nyebelin. maksudnya pengen ganti alamat doang, tp malah ga bisaa",barang sih bagus cuma sellernya aja yg nyebelin maksud ken ganti alamat doang tp malah ga bisaa,0,1
Beauty,Madame Gie Madame Perfect Brow - Pensil alis - Godly Grey,Jakarta Barat,20000,4.8,12300,5500,2,"Kualitas produk bgs sebenarnya, tapi sayangnya isi pensil alisnya patah2, ajukan komplain n seller mau tukarkan, tapi kan repot pembeli hrs krm balik lagi barangnya yg ga seberapa. Kalo dituker n dtg brg rusak lg kan apes, bikin kerjaan namanya. Saran aja, klo bs gnti lsg ke pembeli tanpa hrs retur2 krn nama brand ini lumayan baik n marketnya bsr. Kalo ga bs gnti stdknya kompensasi potongan hrga. Klo pembeli hrs krm balik lagi pensil alis rusak yg hrganya 10rban lebih, keknya mending ikhlaskan aja kebetulan dpet brg cacat.",Negative,Fear,False,"kualitas produk bgs sebenarnya, tapi sayangnya isi pensil alisnya patah2, ajukan komplain n seller mau tukarkan, tapi kan repot pembeli hrs krm balik lagi barangnya yg ga seberapa. kalo dituker n dtg brg rusak lg kan apes, bikin kerjaan namanya. saran aja, klo bs gnti lsg ke pembeli tanpa hrs retur2 krn nama brand ini lumayan baik n marketnya bsr. kalo ga bs gnti stdknya kompensasi potongan hrga. klo pembeli hrs krm balik lagi pensil alis rusak yg hrganya 10rban lebih, keknya mending ikhlaskan aja kebetulan dpet brg cacat.",kualitas produk bgs benar sayang isi pensil alis patah aju komplain seller mau tukar kan repot beli hrs krm balik barang yg ga berapa kalo dituker dtg brg rusak lg kan apes bikin kerja nama saran aja klo bs gnti lsg beli tanpa hrs retur krn nama brand lumayan baik marketnya bsr kalo ga bs gnti stdknya kompensasi potong hrga klo beli hrs krm balik pensil alis rusak yg hrganya rban lebih kek mending ikhlas aja betul dpet brg cacat,0,1
Beauty,Madame Gie Madame Perfect Brow - Pensil alis - Godly Grey,Jakarta Barat,20000,4.8,12300,5500,2,"pesan godly grey malah datang nya lovely brown , gak teliti banget admin nya",Negative,Fear,False,"pesan godly grey malah datang nya lovely brown , gak teliti banget admin nya",pesan godly grey malah datang nya lovely brown gak teliti banget admin nya,0,1
Beauty,Madame Gie Madame Perfect Brow - Pensil alis - Godly Grey,Jakarta Barat,20000,4.8,12300,5500,2,ada satu yang salah dong pengirimanya gimana kurang teliti,Negative,Fear,False,ada satu yang salah dong pengirimanya gimana kurang teliti,satu salah dong pengirimanya gimana kurang teliti,0,1
